9059012	23169676	0
15231592	813588	1
4738885	11904056	0
1684606	845651	1
5751314	18099086	1
23294396	2109483	1
3517430	14479581	1
11940679	2238217	1
8612647	4260650	1
6983973	23398987	0
10909692	3959503	1
23113416	849586	0
1913136	23411499	0
3287282	1162514	0
17896475	9385633	0
1349815	13299924	1
20239268	10332951	0
23370620	5995985	0
21754658	11825739	1
8018390	10819149	0
20432135	12787570	1
4519500	12384825	1
5910211	13873860	1
20544327	22447616	0
419664	17722894	1
14380467	19145296	1
654964	10760907	0
11335657	11796920	0
18539085	482330	1
21291602	2737487	1
19240485	7237618	1
6146145	14311145	1
20870396	21454371	1
4149290	8230744	0
23677135	21161481	0
3046106	22231008	0
9794673	12887881	0
14510383	22670950	1
6829524	8121403	0
18942517	9456659	0
6190168	7999926	1
10207809	19538929	1
4382405	19290859	1
2058785	4411141	1
6568286	6856319	0
17793612	792644	1
19178250	567313	0
22690093	1607807	0
17314208	581756	0
7518607	5084177	0
5995233	7015918	1
20508693	18845763	1
11261440	2870670	0
12660385	2742287	1
2530584	21857917	1
8023601	15758923	1
19147301	6098865	0
840277	14390570	1
6361318	8359774	0
21967215	17927694	1
5680000	9725104	0
20063872	18761618	1
12296632	21276480	1
11627705	246646	0
8644603	9756366	0
22363264	5829114	1
901348	5157858	0
16288270	18248689	0
10177034	13438576	1
765071	3109682	1
100791	21361961	1
10369570	23585932	1
15295408	3352342	0
17542341	5113796	0
12524253	14778878	1
390532	555928	1
9150851	7330695	1
17156131	10161744	0
23247734	6191498	1
4798331	18133461	0
21234510	6304204	0
22423727	10391639	1
17817569	10387508	0
16549081	16951198	0
1854052	13927065	1
18413512	21426410	0
18662539	13816650	1
11090449	5026545	1
11940679	16930288	1
763710	15700614	0
6095507	13344859	0
8195292	3765932	0
14800928	778678	0
3541461	14311145	0
5815213	14024978	1
3447266	4048013	0
21456509	6147227	0
16810590	23677119	0
15953416	960757	0
2867246	23004478	1
23400221	7614574	0
5774521	13534692	0
5808067	2238217	0
14776698	18457132	1
2819354	17087524	1
22625096	21592798	0
3874060	764085	1
20444225	4588203	1
9186582	11156659	0
18574455	2771573	0
1180865	228925	1
3298867	7999742	0
14510383	17398520	1
316364	5037610	0
18962892	19691919	0
15940692	3585152	1
2386120	18733556	1
16341630	15228322	0
7409664	21407347	1
15889430	15882289	1
21321505	7655679	1
14638475	40044	0
1699613	13696846	0
16872163	14650349	0
3726610	33845	1
21808206	18893033	0
13834118	7419810	0
3386551	17513478	0
21857917	4928350	1
2269290	834053	0
4579205	861011	1
9106740	159804	0
19204595	23677131	0
15512556	8018390	1
23119494	3352340	0
1156852	12328424	0
15588201	4208869	1
21565624	733283	1
20183892	10091126	0
19062635	8201873	0
23677125	4961139	0
3473669	13845913	0
19424081	8848809	0
17999460	850680	1
18060085	10912333	0
13862028	1851606	1
11358360	21172450	0
12721184	431295	1
23290018	16076390	1
16076390	11188584	0
9956094	2214949	0
7227024	15805163	0
18954577	4238332	0
2461168	9150482	1
21956399	11334497	0
13233448	2275418	1
22438051	13952259	1
12202844	5017412	0
11981880	21250114	0
3573436	22415294	0
13336051	12440169	1
8787103	13569444	0
10158742	15035227	0
13716732	16532304	1
3788557	3709102	0
7655020	22366639	0
22525884	3067994	1
461629	6908554	1
5164563	1179431	0
20054230	16981230	1
9705209	668660	1
458614	20436817	0
5483488	18176214	0
17385831	2638907	1
19553864	18578541	0
10548278	21139380	0
15741989	19652844	0
18400649	3501612	0
4505945	13307307	1
17573144	1458629	1
1008332	4579115	1
14386499	16006791	1
9430039	3551701	1
9423426	23370628	1
13555352	15896100	0
131811	6291471	1
14350198	6050588	1
22986029	15700440	0
2495361	7214727	0
17833152	630656	0
12312914	17597670	1
23241194	783717	1
11591523	11337538	1
14924022	15495362	0
14152188	616260	1
22043834	18372548	0
4441118	23594635	1
7981028	20861925	1
13490964	3672328	1
20024580	635006	0
4753713	19565149	0
10298327	7384218	1
8209783	5933080	0
3903350	11199367	1
18115173	2915107	1
21322698	14540145	1
22642186	557726	1
22259089	9036637	1
10337387	12044335	1
10330989	23452538	0
6342277	5371059	0
18298936	15919250	0
15577716	5350703	0
17615293	3024980	1
2362445	2723378	0
22366639	9049569	1
23618963	23555994	0
15889430	33845	1
18426418	20517803	0
20239268	20731776	0
2870670	17994731	0
19608876	5883596	0
5545050	14417449	1
3609806	3000477	0
20661433	536222	1
20640355	2287075	0
20955453	16002347	0
19800554	14471599	0
14037891	13517908	0
10288424	5976426	0
6608439	13762940	0
19147301	5671690	1
145197	11499799	0
8156588	15145907	0
12415477	22262998	0
11228956	20275058	0
19823992	1691633	1
844858	7015918	0
22223563	14227490	0
11200354	14675463	1
3449615	6747095	0
3946138	14776145	1
18042543	18665067	1
19322906	14759460	0
20412493	5597187	1
564199	12027885	1
22530929	8062077	0
10332951	7093300	0
398328	3998244	0
2476569	1677217	1
20200144	12101435	1
14966336	7875897	0
16022022	12935678	0
7088306	1691633	0
20637944	8677886	0
597134	10118207	1
8352956	8117581	1
21585794	13290531	1
18070589	7872661	1
14945924	1175821	1
13309014	18065572	0
6972162	1737312	0
7904404	7908426	1
19274388	13233448	1
11066056	12524256	1
12747045	9426072	0
21253562	4796776	0
4047586	5859133	1
13733916	564199	0
19657516	13234956	0
1730523	22242021	1
15854363	7254343	0
5545050	4960420	1
18365562	8365268	1
22900234	9405784	0
15854363	8086217	1
2305051	22035132	0
20265649	9096315	1
17713680	9756057	1
8788331	5706528	0
12690725	15346427	0
21090886	3516106	1
15123906	14736188	0
6374428	22447616	0
10937085	11020815	0
4970523	354276	0
6747095	746929	1
18065573	16637130	1
1202515	941896	0
14370985	9150482	0
22625096	709767	1
3024977	1544996	1
10933932	6291471	0
6641464	16288270	1
11314000	11101252	0
1977263	10880875	0
1966263	8320377	0
131318	14540145	0
11799025	1760351	0
4420769	736738	1
16380120	13771944	1
3667136	16951198	0
19886621	1458629	1
3767765	12821749	0
5244019	23677131	0
1896089	20991251	0
16885395	1677217	0
3945057	15289245	0
13361852	15178715	1
16307790	6182433	0
5271062	13420786	1
17486397	18176214	0
15612870	9621596	1
14014810	3660246	0
21386162	9430039	1
6322440	2612645	0
3874060	20662462	1
11238287	15376869	1
5557048	3024977	1
21889400	6613739	0
361255	23537684	1
12222321	10912333	1
2461168	11838691	1
8584290	1158840	0
1686479	2238218	1
2191115	10313906	1
19267856	22275471	1
20691789	14196272	1
5751314	17366812	1
9632237	8546232	1
8452132	21907699	0
8297825	5634854	0
14778878	17241450	1
586503	22998999	1
9096612	21485699	0
17470307	8843442	1
2111163	18054947	0
914073	22705280	0
11103449	5428177	1
23677122	18544887	0
16167361	1415765	1
17332559	16470512	0
7363810	4889271	0
832234	691010	0
6988217	9510815	1
10880872	3673887	0
2464907	17171678	0
5946267	13871052	0
3609806	7219016	0
21779336	291167	0
9510815	15669668	1
16519742	15659812	0
3670410	22525884	0
13026685	22950121	1
9440627	1966263	0
11854456	9552054	1
20515802	2603514	1
18845281	557734	1
3945057	3767765	0
10113882	23411500	0
17927694	878123	0
339301	12721184	1
4773756	14847921	1
970144	3888637	0
10193598	10005624	1
3400236	4569312	1
11070888	91017	1
1977263	15873054	1
10839252	4620646	1
14563781	3217210	0
13574318	22207779	1
21073175	14918000	0
8250359	22246374	0
12940372	12194196	1
17994731	17729553	0
373792	5428177	1
2831663	9563	1
5102752	8361376	1
16454974	20779727	0
11710005	7468318	1
9793280	23034378	0
18568751	8452132	0
6996260	23094550	0
14183083	10628604	1
3577507	6844412	1
17499276	18570188	0
4497273	21750583	0
4697215	10824317	0
12561424	15537156	1
14475614	13720313	0
19045087	18850012	1
16445797	18489831	0
7245722	15679088	1
7132186	6771711	1
4648525	4982455	0
11403723	6031248	1
19292394	14896033	0
21319238	6185786	1
20052285	33845	1
7672521	19002330	1
1158842	1820410	1
3533703	16929855	1
3760798	14386499	1
14183084	13845913	1
8209783	2031752	0
14887616	14297060	1
1931704	16879560	0
10934628	778678	1
17175192	14629480	0
17456566	2538511	1
4453922	18029937	0
12524506	213301	1
19555516	10264859	0
17534703	19050843	0
18708933	4208869	0
3201728	20059827	0
9983757	20180801	1
20020133	23088983	1
4673960	3298868	0
2737487	5869954	1
12243391	20601756	0
6379125	16845107	1
11319480	11314030	1
20641594	7901588	0
7682331	12542686	1
21161120	14667831	1
16845107	12614306	1
5995233	9033640	0
5634854	19550140	0
1442217	18185977	0
21919199	18423360	0
11834952	17887703	1
14047630	2245320	1
20019830	9746855	1
22899270	16163062	0
21247844	831650	1
22967208	5287527	0
3239919	14918000	1
7847873	4192187	0
3857069	10760907	0
12335897	13825969	1
17486397	4397068	0
12626917	1639107	1
16619660	5348266	0
2602107	16987999	1
4209926	6902534	1
4723745	6483359	0
1637147	17573144	1
21754657	970238	0
17633231	9104988	0
10422459	7872667	0
21319238	19235553	0
98428	15373370	0
10088166	4603629	0
15854368	20789900	1
7869789	5588516	0
16537089	576772	0
20805582	555928	1
13660039	14533184	0
2732151	5084177	1
20221124	3689392	1
6841522	20692111	0
1156882	18454388	0
20822727	23641084	1
15506300	3462669	1
16749958	17857284	1
15821341	6155833	1
7380001	8269895	0
4361391	16250771	1
249428	17785594	0
14757689	23402244	0
20231243	14370985	0
1158842	1856912	1
5004897	17826787	0
22093912	15988780	0
3058818	13930252	0
15364153	76718	0
15720116	4147990	0
7259526	789472	1
19579830	15831694	1
16085713	7455432	0
18176215	22919268	0
22556551	6902534	1
9909126	15295408	1
5195056	3551701	1
7655020	22366637	0
21293476	7300255	1
13337915	19169483	1
20291847	19267854	0
14899566	1730523	0
4254750	7129106	0
17954700	592597	1
1279675	17957003	0
17871426	213301	1
7132185	15072228	1
2188303	10249398	1
4628439	9013668	0
16733950	18070587	1
13612487	11103539	0
13825969	5305335	1
19898737	637320	0
23543839	21843124	0
211061	4617221	0
1851606	20586748	0
10177034	22510494	1
308643	21427872	0
22177057	20954717	1
8843442	14736188	1
6031248	17253878	1
7682648	4791144	1
5609518	5011665	0
3314387	11423482	0
21370186	17984312	1
16240956	16851954	1
13816650	15338765	1
21319938	5956360	1
22026127	16301846	0
8071138	20368648	1
17630908	7998444	0
19090289	12082135	1
14412812	17212962	1
9511759	18432299	0
19850714	5433054	0
6198171	6541771	1
16478537	21735428	0
3768628	16851956	1
756962	1955681	1
695811	20174962	0
19731419	4889264	1
18733556	9223602	1
17415425	661	1
11854456	14263421	1
4487026	16885395	1
2177544	18741084	1
908793	727183	1
20627152	4461832	0
888827	17371628	1
12776420	323161	0
16034464	131318	0
9561059	83802	0
13924908	17671343	1
19691919	18809148	1
10713685	20009109	1
18185977	10118200	0
1415765	10006681	0
14776698	20438542	0
608747	4303376	1
18893033	132552	0
16466520	6008880	1
3365610	12971450	0
1528719	19746603	1
19722337	17068090	0
11404999	6957384	0
4830845	6371582	1
18305036	15527452	0
13120648	14129929	1
1752722	4794470	0
19800554	8612648	1
13665830	4385640	1
1863947	10671991	1
8285105	22448399	0
23677151	916271	0
20953665	19565149	1
435331	2048627	0
13745376	20110295	0
10816804	16006791	1
7895612	5995985	0
12214889	8317691	1
19274388	19760848	0
2381662	13547845	0
10586916	10942052	1
23370628	5842117	1
18420334	1820410	0
12021779	5505334	1
21285620	13631832	0
1896089	7396681	1
22998998	8766831	1
9563	20178135	0
11971638	21538619	0
7902686	17519757	0
12577673	1215899	1
12776420	7103222	0
10113882	11519124	1
21150258	19251430	1
16344667	20239270	0
18810216	2459317	1
2593325	19307121	0
11918313	21496577	0
16948799	2955074	1
6357972	16164368	0
2746011	3551701	1
14456152	3636960	0
18034360	12757148	1
7542014	13462484	1
11088628	843811	1
14710734	2467280	0
1197703	6322715	1
13026685	2807114	1
3365624	3558514	0
2883828	8001867	1
7791429	13940356	1
16638584	5428177	1
13665830	22821011	1
11799025	8843442	1
742572	21881704	1
22788900	19760848	1
10715600	3011461	0
615357	21162921	1
19445719	7259526	0
2742287	19452177	1
3167465	5186187	0
16752473	952242	0
12296632	4961136	0
18972686	6244937	1
7220840	10386966	0
21779336	3934146	0
98309	8365268	0
9891128	8403573	1
4673959	19036213	1
4579115	5422086	1
5677926	8677887	0
23634465	5138456	1
3253027	17721652	0
13719500	12816795	0
17520336	3342342	0
19210936	20753922	1
12800568	14717089	1
3488916	11371486	0
2464907	1258712	0
2150993	1102936	1
2326683	14058408	1
2191115	19565152	1
765103	11090449	1
13344290	4575554	0
15909533	22010538	1
23465746	12606395	1
5371059	3211242	0
6680023	6310593	1
7142334	23677134	0
5907126	12222321	1
21618564	14208906	0
280040	5348266	1
9219798	7038631	1
5848851	1023350	0
21674149	16042589	1
19880277	23050895	0
2373293	19178258	1
17044285	20383360	0
11730227	211061	1
17553387	20559735	1
9856200	18027718	1
4822222	18488108	1
233637	15831694	1
14840477	4673959	0
19142736	16556715	0
9075137	1577152	0
15133710	2614788	1
7760030	3662475	1
22998998	19812870	0
22035132	21694489	1
13026685	9693856	1
7245722	5813085	1
4937926	7038631	1
13908	15958994	1
16885395	1784150	0
23537682	120346	0
14450904	19360483	0
7232355	5656506	0
340064	7237618	1
14688370	6158570	0
250596	10009723	1
5828731	19841852	1
18305036	751537	0
9696025	12528438	1
17128309	9385030	1
18613811	9013668	0
1421558	17241450	1
12687609	19799875	0
643933	7119938	1
2232619	7321949	1
14624541	16116225	1
9791183	1896089	1
8665323	5260867	0
16984004	21028032	0
10056705	12454179	1
2684285	19424366	0
1293657	21803552	0
777609	20037616	1
19193813	13307307	1
6597125	16502637	0
11314030	6464850	1
4860089	1175821	0
20492749	18488919	0
4208869	10095821	1
6244937	11088622	1
15814599	20586748	1
30237	6184983	1
5463475	18560649	1
3024973	8596528	0
22275470	17423090	0
8546232	15225841	1
6829523	7300255	0
17385831	18101018	1
21679395	23630686	1
19912847	12727792	1
20359284	11941957	0
23595064	6128265	1
21751	3762632	1
20094305	14863753	0
3800349	5842117	1
908793	9168699	0
3573409	6697724	1
820872	14072818	0
22262998	3134513	1
8121415	14717089	1
20080077	15506300	1
2684283	22480999	0
18134394	12576210	0
17360683	3637605	1
6095507	7434461	0
282874	18354652	0
3365610	20858247	0
21462053	12907074	0
15796840	7901588	1
6453383	6068118	0
14341904	21320070	1
15372362	6793553	1
14132965	20944080	0
7760990	6258282	0
1111832	17662458	0
16529002	12816795	1
9552428	12044335	1
5829114	12973065	1
19870772	20789900	1
23150793	638963	0
332635	23677116	1
11818436	7158123	1
11658686	10412897	1
303331	13247325	1
11066056	47756	1
17638898	5091542	0
9127823	14869434	0
1042184	9766291	1
11817524	22128712	0
9806128	19963410	0
2907553	21348949	0
2145308	1544996	1
11513369	1551297	0
567476	11481709	1
23613195	2711644	1
6644757	16879559	0
21642217	14635922	0
15577716	19035955	0
8255076	9979752	1
1961734	22919520	0
20379341	4789548	0
7885446	21609541	0
20508692	74	1
21322699	20681844	1
15973192	19602043	0
3076854	19603031	1
10205542	12739584	0
1639107	16002886	0
12122419	22486940	1
5697525	3488916	0
19549575	1607812	0
9958260	4818090	0
13653638	9737790	1
777609	15854397	1
5951609	6382620	1
14373268	23467092	0
13279965	12973065	0
18903119	160203	0
8693874	46158	0
18850012	21664404	0
14183083	10760907	1
11550398	21068911	0
3024986	11319479	1
20611739	6595223	0
8831187	14531520	0
7380001	12791062	0
896701	2396214	0
2668863	18310878	1
241286	5438231	1
5751314	18568751	1
23525479	7407008	1
16543560	16087900	1
21996772	10412897	1
19897048	2058791	1
390532	21161120	1
8801744	21113767	1
653371	7215887	0
17083224	20077101	0
14397289	7760801	1
131811	12312914	1
778678	3024981	1
19322912	2967952	0
1949890	13292215	1
17194010	21822158	0
4615986	6947295	0
19643372	16034464	1
4336715	12528437	1
21264253	21925741	0
19660641	488614	0
21940225	12335897	1
12571472	19235552	0
18034373	20052285	1
654964	22717352	0
20856551	8996916	1
13255487	4267635	1
13422842	975289	0
523070	4381116	0
19722337	22284204	0
15461843	19541856	1
325062	14624031	1
4376758	15460365	1
7132186	727183	1
11521416	8174539	0
9549237	9450275	0
6191498	3024977	1
6214331	20983672	1
10222828	5169138	0
9325670	23162862	0
14928023	17996717	1
9621596	16466519	1
8250358	3584277	0
19002330	2883828	1
9880330	10545755	1
23035433	2031877	0
1888878	19979783	1
13192161	11039844	0
20200144	3874060	1
2858807	20684330	0
23053699	9766291	0
16379577	10384641	0
8539546	975289	1
18565406	23338807	0
15066035	14736188	0
3239010	12044335	1
2946610	23496079	0
12759854	17119760	1
5751313	19409756	1
5822585	19193813	1
8075170	9983757	0
19687458	18379645	0
12579074	11261168	0
16466520	1642489	1
8990219	11896430	1
607094	15856337	1
3616724	7109222	1
22321272	1919602	0
18811090	13351384	0
12583301	3058818	0
3818339	8544627	0
17224030	9176030	0
15145907	16367499	1
8883151	23641084	0
7954779	13927065	1
16192368	3532296	0
10384705	9049569	1
13626014	19643373	0
19478367	682785	1
1913136	11130567	1
21952250	7960119	0
4487026	272850	0
21754660	5438231	1
14288802	8370046	0
668846	16386620	0
5297820	2955074	1
534739	17682090	1
727437	22275471	1
7038631	11103449	1
23390255	17067833	1
10688093	18317332	0
18424153	22221629	1
740874	4981909	1
16306095	10411415	0
11219274	44823	1
9591165	23609826	0
8859873	7020500	0
23113417	2911006	0
3167464	22899738	0
21679395	13365065	1
15999201	2538511	1
3672078	1327097	0
14341903	2538511	1
18374479	7872667	0
21931071	21803552	1
12744196	2210700	1
11918313	12721184	0
5337582	4281604	1
6416201	18657526	0
7902686	17785594	1
1760355	19693671	0
19178250	10298747	1
19693671	23677151	0
9979752	13329811	0
13192161	11203339	0
16981230	11334497	0
11998193	17514598	0
2188303	10330323	0
9103010	14633134	1
9901451	6881934	1
20696811	12776420	0
19416288	814473	1
19604083	217484	1
10942052	15113543	0
6729311	20869815	1
22018110	7142336	0
22022886	6492265	1
7726775	564191	0
12312915	14020143	0
13643066	1931704	1
19947818	11514180	0
20979133	2193301	0
15919513	7103222	0
13826406	1890824	0
17553387	7067729	0
367771	840277	1
934048	18070587	1
1760351	10878119	0
6061403	21280043	1
18629450	13772485	0
330930	16879560	0
7825860	11751791	0
1884023	3765932	0
14456152	21186038	0
11200354	5609518	0
20149832	11683526	0
4265803	14668901	0
12044336	6359501	1
9233950	22966596	1
694747	8969940	0
4045277	21322698	1
3058819	14843583	0
13616724	17426486	0
2464907	4404036	1
12493156	1261429	0
5623570	16706336	0
20826307	19483244	1
20827140	15948682	0
6980854	6790585	0
5751314	9113394	0
8778961	4603553	1
17426486	9901709	0
18675737	8561723	0
2769195	9295754	0
22337078	4364579	0
11467950	3724533	0
7132185	4471001	1
14417163	15429599	1
14183084	14395189	1
13028547	8361376	1
13660039	16353456	1
1158843	4260650	1
756962	840277	1
431827	4385640	1
14417163	19643373	1
10095726	19869683	1
5875194	4045277	1
17721652	3011461	0
727183	616102	1
12243391	18724574	1
11854456	1848738	0
6379125	12607168	1
21182830	19652844	0
10251387	22080747	0
22670950	9590327	1
396354	21431680	1
2362445	581756	1
12595519	1663419	1
11650951	10247943	0
9219798	1686479	1
7110836	16744397	1
18513921	14231450	0
1881370	3587688	0
4525216	266990	1
18822890	361953	0
14900320	9564133	0
23130941	17435276	1
8086217	7776792	0
19645662	5523389	1
12800568	1037968	1
7466372	18371114	1
3760798	20258159	0
15503892	4681908	0
11423482	19279820	0
2191115	20029245	1
9191794	23677130	0
924033	18741084	1
20508692	8400605	1
11929030	4975451	0
1966263	23192841	1
11838691	22300980	1
2831663	10006681	1
3792789	21431680	0
17076233	11113074	1
10332410	10058360	0
4647738	19394412	0
8883151	8664461	1
15599611	3573409	1
20544327	2252378	1
8641070	14267319	0
12577738	16603670	1
6419481	1639107	1
23370570	3551701	1
11957386	20326462	0
1235581	8389315	1
11238287	21925741	1
23525479	23031483	1
3498857	15571542	1
330930	21370186	1
7132185	2109483	1
2591064	10715600	0
1949890	19842959	1
14652853	5274229	0
1728000	672106	0
11896430	3134514	0
12465375	8121403	1
10628604	10151623	0
18134394	7749347	1
7901579	10432997	1
13555352	13396233	0
6432491	14567388	1
580527	3495456	1
17724878	21868018	0
668846	19117993	0
831649	20303339	1
7093301	9590327	0
9261908	14566265	0
18575609	1142776	1
3670918	18892407	0
15228322	16464790	1
131811	14783945	1
9477468	16353456	1
13462484	12887881	1
11149084	14406880	1
18661682	20681843	1
20508692	11397480	1
17386977	21679395	0
4877333	257201	0
74	16366790	0
3046107	3931480	0
20696808	15471169	0
13826024	372172	1
18820148	13719500	1
23035538	1914865	0
9977165	427727	1
16518661	7288760	0
9219798	1202515	0
8174799	10688093	0
10601019	19074021	1
8055627	6597132	0
21395181	15069644	0
14469218	481939	1
20717530	16549081	0
20432135	432599	0
651715	2450	0
13618436	23400223	0
20267318	4518933	0
691010	23370570	1
1069285	6037299	0
2768538	18793126	0
9348293	22556550	1
6031248	15790157	0
3054600	8939074	1
7825861	5305335	0
11021107	11113074	1
13098121	12049266	0
16639229	15599609	1
8452564	22284204	0
689689	17171680	0
1126225	9061980	1
9725104	22634542	0
129856	18347503	1
1708100	22274573	1
8001867	12226563	1
12744196	13506128	1
288978	14340901	1
12523607	12345227	1
5540239	13498122	0
22271237	11213172	1
4787102	20822727	1
4452454	249176	0
5086587	9636735	0
8285105	5713525	0
8809710	3022474	0
616260	19322905	0
18731109	23031483	1
18998637	18390011	1
12967783	12787570	1
16076390	2489333	1
19142736	2199598	1
10846738	22550493	1
7492253	18356796	0
860848	11277690	1
22331867	2088568	0
23515205	9725104	0
4894708	8546232	1
2819354	2099972	0
380318	12274679	0
22323983	7227024	1
17373549	5011665	1
18565406	7802218	1
5705521	6219126	0
12694085	3657883	0
9585279	1205207	0
10252057	12270268	0
7177879	13540821	0
6988217	7436647	1
16298029	18688737	0
840277	6936843	0
18559586	19809975	0
13821141	2245320	0
8665322	8511446	0
20037335	10287986	1
3167464	19340061	0
6954984	10106324	1
18030152	9918374	0
10536444	2056082	1
22331867	22950123	0
8403573	411631	1
7125457	9965674	1
15301114	23147989	0
3767762	15143217	0
12614305	22998999	1
8446876	4830849	0
22492282	16637130	0
14288802	8956542	0
23613195	9581835	1
654964	20514913	0
18194344	6081622	1
833655	246646	0
7645348	635006	1
13760846	952242	1
17273098	17097179	1
982157	14138097	0
23150793	13696846	0
8500021	4910110	1
5621040	808408	0
16386620	20515802	0
5856886	22301096	1
10846738	2873508	1
6544682	15758923	1
1008326	17974663	0
4407823	18054947	1
616260	17373549	1
3217210	17228897	0
16984004	19322940	0
14800064	4192187	0
5766915	19883483	0
19035955	19687731	0
13361852	11265072	1
6556152	13792092	1
479674	6371585	1
11228284	14024978	0
5746453	18731110	0
20023016	18084457	1
5869954	6506273	0
10797051	9528049	1
2145308	16002345	0
11673911	16499420	1
18046716	11673911	0
4787102	9543284	1
3818339	16367499	1
13122193	17999564	1
2633238	343779	1
756962	8990219	1
4977583	8250730	1
14776145	3551701	1
3761653	9621774	0
7645348	14555892	1
10466758	23241193	1
7005226	1613935	1
18241505	16165021	0
16351775	14778878	1
3904948	11358169	1
